user_id,variant,country,first_exposure_ts,orders,converted,revenue_eur,bundle_orders,returned
U011572,control,IT,2026-04-28 04:04:05,0.0,0,0.0,0.0,0.0
U001485,control,IT,2026-04-28 04:15:45,1.0,1,27.98,0.0,0.0
U024755,treatment,DE,2026-04-28 04:16:12,1.0,1,21.99,0.0,0.0
U018459,treatment,IT,2026-04-28 04:23:14,1.0,1,41.98,0.0,0.0
U005470,control,DE,2026-04-28 05:13:08,1.0,1,26.99,0.0,0.0
U005423,treatment,IT,2026-04-28 05:40:39,1.0,1,32.73,1.0,0.0
U010230,control,DE,2026-04-28 05:56:04,0.0,0,0.0,0.0,0.0
U023816,treatment,DE,2026-04-28 06:07:52,1.0,1,14.99,0.0,0.0
U010165,control,DE,2026-04-28 06:41:00,0.0,0,0.0,0.0,0.0
U021140,treatment,DE,2026-04-28 06:51:02,0.0,0,0.0,0.0,0.0
U024151,treatment,IT,2026-04-28 07:10:17,0.0,0,0.0,0.0,0.0
U013241,control,IT,2026-04-28 07:28:15,0.0,0,0.0,0.0,0.0
U024756,treatment,DE,2026-04-28 08:12:33,1.0,1,41.98,1.0,0.0
U003150,treatment,IT,2026-04-28 08:12:53,0.0,0,0.0,0.0,0.0
U024758,treatment,DE,2026-04-28 08:39:45,1.0,1,86.07,1.0,0.0
U024757,treatment,DE,2026-04-28 08:42:34,1.0,1,62.87,1.0,0.0
U013211,control,IT,2026-04-28 09:01:20,2.0,1,111.94,0.0,0.0
U024165,control,IT,2026-04-28 09:16:35,0.0,0,0.0,0.0,0.0
U024759,treatment,IT,2026-04-28 09:18:36,1.0,1,19.79,0.0,0.0
U024760,control,IT,2026-04-28 09:36:14,1.0,1,40.48,0.0,1.0
U003357,control,IT,2026-04-28 09:49:03,1.0,1,43.98,0.0,0.0
U024030,control,DE,2026-04-28 10:00:14,0.0,0,0.0,0.0,0.0
U024761,treatment,DE,2026-04-28 10:01:20,1.0,1,41.98,0.0,1.0
U008523,control,IT,2026-04-28 10:01:54,1.0,1,14.99,0.0,0.0
U020019,treatment,IT,2026-04-28 10:24:02,0.0,0,0.0,0.0,0.0
U024762,control,IT,2026-04-28 10:30:17,1.0,1,19.99,0.0,0.0
U020677,treatment,IT,2026-04-28 10:37:58,0.0,0,0.0,0.0,0.0
U024219,treatment,IT,2026-04-28 10:59:51,0.0,0,0.0,0.0,0.0
U021832,control,IT,2026-04-28 11:01:42,0.0,0,0.0,0.0,0.0
U024763,control,DE,2026-04-28 11:50:20,2.0,1,66.96,0.0,0.0
U024764,control,DE,2026-04-28 12:07:09,1.0,1,35.98,0.0,0.0
U014163,treatment,IT,2026-04-28 12:17:33,1.0,1,101.96,1.0,0.0
U006080,treatment,IT,2026-04-28 12:19:15,1.0,1,36.98,0.0,0.0
U009253,treatment,DE,2026-04-28 12:21:22,0.0,0,0.0,0.0,0.0
U012968,control,IT,2026-04-28 12:23:00,0.0,0,0.0,0.0,0.0
U002340,control,DE,2026-04-28 12:38:27,1.0,1,44.98,0.0,0.0
U013497,control,DE,2026-04-28 12:53:21,1.0,1,24.99,0.0,0.0
U016223,treatment,IT,2026-04-28 12:56:11,0.0,0,0.0,0.0,0.0
U024765,treatment,DE,2026-04-28 12:57:35,1.0,1,29.99,0.0,0.0
U019954,treatment,IT,2026-04-28 13:15:50,0.0,0,0.0,0.0,0.0
U013141,control,IT,2026-04-28 13:17:11,0.0,0,0.0,0.0,0.0
U018541,control,DE,2026-04-28 13:21:21,1.0,1,15.99,0.0,0.0
U016978,control,IT,2026-04-28 13:33:10,0.0,0,0.0,0.0,0.0
U015300,control,IT,2026-04-28 13:33:31,1.0,1,54.97,0.0,1.0
U022205,control,IT,2026-04-28 13:38:13,0.0,0,0.0,0.0,0.0
U020058,treatment,IT,2026-04-28 13:40:52,0.0,0,0.0,0.0,0.0
U024766,control,DE,2026-04-28 13:47:38,1.0,1,28.99,0.0,0.0
U017524,treatment,DE,2026-04-28 14:11:41,1.0,1,21.99,0.0,0.0
U018899,treatment,DE,2026-04-28 14:15:49,0.0,0,0.0,0.0,0.0
U024767,treatment,DE,2026-04-28 14:24:01,0.0,0,0.0,0.0,0.0
U007166,control,DE,2026-04-28 14:30:06,0.0,0,0.0,0.0,0.0
U017408,control,IT,2026-04-28 14:32:21,0.0,0,0.0,0.0,0.0
U006977,treatment,IT,2026-04-28 14:34:00,1.0,1,96.97,0.0,0.0
U018419,control,DE,2026-04-28 14:35:42,0.0,0,0.0,0.0,0.0
U018093,treatment,DE,2026-04-28 15:23:49,0.0,0,0.0,0.0,0.0
U024768,control,IT,2026-04-28 15:25:42,1.0,1,22.49,0.0,1.0
U020841,control,DE,2026-04-28 15:51:17,0.0,0,0.0,0.0,0.0
U019111,control,IT,2026-04-28 15:55:14,0.0,0,0.0,0.0,0.0
U024769,treatment,DE,2026-04-28 16:15:37,1.0,1,65.32,1.0,0.0
U016001,treatment,DE,2026-04-28 16:17:07,1.0,1,29.99,0.0,0.0
U022982,treatment,IT,2026-04-28 16:24:38,0.0,0,0.0,0.0,0.0
U006185,control,IT,2026-04-28 16:37:29,0.0,0,0.0,0.0,0.0
U019095,treatment,IT,2026-04-28 16:46:46,2.0,1,44.98,0.0,0.0
U008127,control,IT,2026-04-28 16:48:13,1.0,1,42.98,0.0,0.0
U024770,control,DE,2026-04-28 16:51:08,1.0,1,83.97,0.0,0.0
U007853,treatment,IT,2026-04-28 16:52:44,0.0,0,0.0,0.0,0.0
U024771,treatment,IT,2026-04-28 16:59:46,1.0,1,31.48,0.0,0.0
U007755,control,DE,2026-04-28 17:03:47,0.0,0,0.0,0.0,0.0
U021160,treatment,DE,2026-04-28 17:19:56,1.0,1,39.99,0.0,0.0
U012910,control,DE,2026-04-28 17:23:00,0.0,0,0.0,0.0,0.0
U020865,treatment,IT,2026-04-28 17:57:40,0.0,0,0.0,0.0,0.0
U024772,treatment,DE,2026-04-28 17:58:56,1.0,1,52.18,0.0,0.0
U024773,treatment,DE,2026-04-28 18:28:19,1.0,1,21.99,0.0,0.0
U009858,treatment,IT,2026-04-28 18:30:00,1.0,1,99.96,1.0,1.0
U015686,control,DE,2026-04-28 18:36:15,0.0,0,0.0,0.0,0.0
U012728,control,DE,2026-04-28 18:39:21,1.0,1,27.99,0.0,0.0
U012671,control,DE,2026-04-28 18:47:14,0.0,0,0.0,0.0,0.0
U024774,treatment,IT,2026-04-28 18:49:19,1.0,1,39.73,1.0,0.0
U024780,control,IT,2026-04-28 19:10:45,1.0,1,46.98,0.0,1.0
U024775,treatment,DE,2026-04-28 19:13:37,1.0,1,53.07,0.0,0.0
U024778,treatment,DE,2026-04-28 19:13:50,1.0,1,26.99,0.0,1.0
U012191,treatment,IT,2026-04-28 19:15:52,0.0,0,0.0,0.0,0.0
U024777,treatment,IT,2026-04-28 19:16:20,1.0,1,13.49,0.0,0.0
U024776,control,DE,2026-04-28 19:19:08,1.0,1,31.48,0.0,0.0
U024779,control,IT,2026-04-28 19:25:38,1.0,1,69.27,0.0,0.0
U022995,treatment,IT,2026-04-28 19:31:22,0.0,0,0.0,0.0,0.0
U022856,control,DE,2026-04-28 19:34:15,1.0,1,59.99,0.0,0.0
U024782,treatment,IT,2026-04-28 20:02:16,1.0,1,26.99,0.0,0.0
U024781,control,IT,2026-04-28 20:11:39,1.0,1,17.99,0.0,0.0
U024783,treatment,IT,2026-04-28 20:13:10,1.0,1,46.77,0.0,0.0
U024785,treatment,DE,2026-04-28 20:25:54,1.0,1,21.99,0.0,0.0
U014776,control,DE,2026-04-28 20:40:26,0.0,0,0.0,0.0,0.0
U024784,control,DE,2026-04-28 20:46:13,1.0,1,46.98,0.0,0.0
U024786,control,DE,2026-04-28 21:04:29,1.0,1,17.99,0.0,0.0
U024787,treatment,DE,2026-04-28 21:15:52,1.0,1,65.72,1.0,0.0
U024788,control,IT,2026-04-28 21:44:18,1.0,1,19.99,0.0,0.0
U024789,treatment,IT,2026-04-28 21:56:19,1.0,1,24.99,0.0,0.0
U019401,treatment,DE,2026-04-28 22:01:26,0.0,0,0.0,0.0,0.0
U024790,treatment,DE,2026-04-28 22:02:45,1.0,1,50.97,1.0,0.0
U024791,treatment,IT,2026-04-28 22:09:40,1.0,1,41.97,0.0,0.0
U017115,control,DE,2026-04-28 22:11:38,0.0,0,0.0,0.0,0.0
U024792,control,IT,2026-04-28 22:14:43,1.0,1,23.99,0.0,0.0
U024793,control,DE,2026-04-28 22:22:52,1.0,1,32.38,0.0,0.0
U023696,treatment,IT,2026-04-28 22:27:04,0.0,0,0.0,0.0,0.0
U023683,control,IT,2026-04-28 22:30:45,0.0,0,0.0,0.0,0.0
U024796,control,IT,2026-04-28 22:32:52,1.0,1,28.99,0.0,0.0
U024795,treatment,IT,2026-04-28 22:38:09,1.0,1,41.98,0.0,0.0
U024794,treatment,IT,2026-04-28 22:45:23,1.0,1,39.58,0.0,0.0
U022186,treatment,IT,2026-04-28 22:52:27,0.0,0,0.0,0.0,0.0
U013803,control,DE,2026-04-28 23:06:30,0.0,0,0.0,0.0,0.0
U010893,control,DE,2026-04-28 23:20:18,0.0,0,0.0,0.0,0.0
U022827,control,DE,2026-04-28 23:23:36,0.0,0,0.0,0.0,0.0
U008152,treatment,IT,2026-04-28 23:23:45,2.0,1,74.71,1.0,1.0
U012579,control,DE,2026-04-28 23:51:46,0.0,0,0.0,0.0,0.0
U019941,treatment,DE,2026-04-28 23:54:45,1.0,1,36.72,1.0,0.0
U019959,treatment,IT,2026-04-29 00:03:50,0.0,0,0.0,0.0,0.0
U018515,control,IT,2026-04-29 00:10:01,0.0,0,0.0,0.0,0.0
U018989,control,IT,2026-04-29 00:20:18,0.0,0,0.0,0.0,0.0
U015564,control,DE,2026-04-29 00:49:51,0.0,0,0.0,0.0,0.0
U020096,control,DE,2026-04-29 01:00:23,0.0,0,0.0,0.0,0.0
U014109,control,IT,2026-04-29 01:44:18,1.0,1,28.99,0.0,0.0
U012984,control,IT,2026-04-29 01:57:30,0.0,0,0.0,0.0,0.0
U012815,control,IT,2026-04-29 02:03:14,1.0,1,33.98,0.0,0.0
U007911,control,IT,2026-04-29 02:27:04,0.0,0,0.0,0.0,0.0
U015769,control,DE,2026-04-29 02:43:39,0.0,0,0.0,0.0,0.0
U021536,control,IT,2026-04-29 02:57:12,1.0,1,49.98,0.0,1.0
U019321,treatment,DE,2026-04-29 03:03:01,1.0,1,48.98,1.0,0.0
U017284,treatment,IT,2026-04-29 03:05:05,0.0,0,0.0,0.0,0.0
U024797,treatment,DE,2026-04-29 03:47:13,1.0,1,74.97,1.0,0.0
U013024,control,DE,2026-04-29 03:57:25,1.0,1,69.97,0.0,0.0
U005673,control,DE,2026-04-29 04:04:58,0.0,0,0.0,0.0,0.0
U019801,control,IT,2026-04-29 04:11:11,1.0,1,59.98,0.0,0.0
U021712,treatment,DE,2026-04-29 05:00:59,1.0,1,39.98,0.0,0.0
U021551,treatment,IT,2026-04-29 05:07:01,1.0,1,138.96,1.0,0.0
U020513,control,DE,2026-04-29 05:25:57,0.0,0,0.0,0.0,0.0
U013137,control,DE,2026-04-29 05:33:56,0.0,0,0.0,0.0,0.0
U010515,control,DE,2026-04-29 05:52:23,0.0,0,0.0,0.0,0.0
U014841,treatment,IT,2026-04-29 05:52:57,0.0,0,0.0,0.0,0.0
U003206,control,DE,2026-04-29 06:03:22,0.0,0,0.0,0.0,0.0
U012502,treatment,DE,2026-04-29 06:37:36,0.0,0,0.0,0.0,0.0
U024798,treatment,IT,2026-04-29 07:10:34,1.0,1,16.99,0.0,0.0
U023600,treatment,IT,2026-04-29 07:26:06,0.0,0,0.0,0.0,0.0
U023517,control,DE,2026-04-29 07:38:08,0.0,0,0.0,0.0,0.0
U024799,control,DE,2026-04-29 07:41:03,2.0,1,107.75,0.0,0.0
U023157,treatment,DE,2026-04-29 07:46:43,0.0,0,0.0,0.0,0.0
U020400,treatment,DE,2026-04-29 07:54:23,0.0,0,0.0,0.0,0.0
U005124,control,DE,2026-04-29 08:04:54,1.0,1,12.99,0.0,0.0
U021764,treatment,DE,2026-04-29 08:08:01,1.0,1,196.68,1.0,0.0
U018156,treatment,DE,2026-04-29 08:20:20,1.0,1,21.99,0.0,1.0
U006794,control,IT,2026-04-29 08:46:37,0.0,0,0.0,0.0,0.0
U024801,control,IT,2026-04-29 08:59:25,1.0,1,51.97,0.0,0.0
U016684,control,IT,2026-04-29 09:14:52,0.0,0,0.0,0.0,0.0
U024800,control,IT,2026-04-29 09:15:40,1.0,1,28.78,0.0,0.0
U017678,control,DE,2026-04-29 09:26:58,0.0,0,0.0,0.0,0.0
U020330,control,DE,2026-04-29 09:48:16,0.0,0,0.0,0.0,0.0
U009126,control,DE,2026-04-29 09:50:32,0.0,0,0.0,0.0,0.0
U014897,treatment,IT,2026-04-29 09:55:10,0.0,0,0.0,0.0,0.0
U024802,treatment,DE,2026-04-29 10:13:22,1.0,1,17.99,0.0,0.0
U024803,treatment,DE,2026-04-29 10:36:55,1.0,1,32.98,1.0,0.0
U011590,treatment,DE,2026-04-29 10:46:48,0.0,0,0.0,0.0,0.0
U024804,treatment,IT,2026-04-29 10:50:40,0.0,0,0.0,0.0,0.0
U011673,control,DE,2026-04-29 11:05:43,0.0,0,0.0,0.0,0.0
U012315,control,IT,2026-04-29 11:09:15,0.0,0,0.0,0.0,0.0
U019173,treatment,DE,2026-04-29 11:21:20,2.0,1,158.94,0.0,0.0
U024805,control,IT,2026-04-29 11:22:22,1.0,1,46.98,0.0,0.0
U000069,treatment,DE,2026-04-29 11:30:57,1.0,1,42.98,1.0,0.0
U012277,control,DE,2026-04-29 11:35:00,1.0,1,59.99,0.0,0.0
U024807,control,DE,2026-04-29 11:46:06,1.0,1,63.97,0.0,0.0
U024806,control,DE,2026-04-29 11:50:55,1.0,1,17.99,0.0,1.0
U006047,treatment,DE,2026-04-29 12:02:12,0.0,0,0.0,0.0,0.0
U016724,treatment,IT,2026-04-29 12:03:59,0.0,0,0.0,0.0,0.0
U024809,treatment,DE,2026-04-29 12:19:08,1.0,1,23.99,0.0,0.0
U024808,treatment,DE,2026-04-29 12:28:16,1.0,1,39.58,0.0,0.0
U016079,control,DE,2026-04-29 12:36:35,1.0,1,57.98,0.0,0.0
U024811,control,IT,2026-04-29 12:46:34,1.0,1,49.98,0.0,1.0
U017687,treatment,IT,2026-04-29 12:48:08,0.0,0,0.0,0.0,0.0
U024810,control,DE,2026-04-29 12:48:48,2.0,1,69.97,0.0,0.0
U003175,control,IT,2026-04-29 12:55:44,1.0,1,84.97,0.0,0.0
U024812,control,DE,2026-04-29 13:16:22,1.0,1,23.99,0.0,0.0
U024813,treatment,DE,2026-04-29 13:46:00,1.0,1,15.99,0.0,0.0
U022059,control,IT,2026-04-29 13:57:47,0.0,0,0.0,0.0,0.0
U022387,control,IT,2026-04-29 14:11:45,1.0,1,65.97,0.0,0.0
U024814,control,DE,2026-04-29 14:20:11,2.0,1,87.96,0.0,0.0
U004777,treatment,IT,2026-04-29 14:25:54,0.0,0,0.0,0.0,0.0
U024815,control,DE,2026-04-29 14:27:24,1.0,1,35.98,0.0,0.0
U007044,control,IT,2026-04-29 14:38:58,0.0,0,0.0,0.0,0.0
U015088,treatment,DE,2026-04-29 14:49:14,0.0,0,0.0,0.0,0.0
U017217,treatment,IT,2026-04-29 15:00:19,1.0,1,96.97,1.0,0.0
U004498,control,DE,2026-04-29 15:29:57,0.0,0,0.0,0.0,0.0
U018633,treatment,DE,2026-04-29 15:31:10,1.0,1,59.98,0.0,0.0
U024816,treatment,DE,2026-04-29 15:48:30,2.0,1,136.7,1.0,0.0
U024046,treatment,DE,2026-04-29 15:51:28,0.0,0,0.0,0.0,0.0
U024817,control,DE,2026-04-29 16:19:21,1.0,1,15.99,0.0,0.0
U009794,treatment,DE,2026-04-29 16:38:18,2.0,1,66.72,1.0,0.0
U024818,control,DE,2026-04-29 16:56:34,1.0,1,17.99,0.0,0.0
U024819,control,DE,2026-04-29 16:57:10,1.0,1,29.99,0.0,0.0
U015516,treatment,DE,2026-04-29 17:31:45,1.0,1,59.98,0.0,0.0
U024821,control,DE,2026-04-29 17:38:36,1.0,1,16.99,0.0,0.0
U024820,control,DE,2026-04-29 17:38:54,1.0,1,21.99,0.0,0.0
U018766,treatment,DE,2026-04-29 17:43:27,1.0,1,41.98,0.0,0.0
U024823,control,DE,2026-04-29 17:44:57,1.0,1,17.99,0.0,0.0
U024822,treatment,IT,2026-04-29 17:46:54,1.0,1,26.99,0.0,0.0
U024824,treatment,DE,2026-04-29 18:03:24,2.0,1,34.98,0.0,0.0
U024825,treatment,DE,2026-04-29 18:11:20,0.0,0,0.0,0.0,0.0
U024827,control,DE,2026-04-29 18:29:53,1.0,1,19.99,0.0,0.0
U024826,control,IT,2026-04-29 18:36:53,1.0,1,21.99,0.0,0.0
U023169,control,IT,2026-04-29 18:37:07,0.0,0,0.0,0.0,0.0
U010383,control,DE,2026-04-29 18:38:31,2.0,1,56.97,0.0,0.0
U020128,treatment,IT,2026-04-29 18:41:43,0.0,0,0.0,0.0,0.0
U024828,control,IT,2026-04-29 18:57:47,1.0,1,30.58,0.0,0.0
U012547,treatment,IT,2026-04-29 18:59:50,1.0,1,51.98,0.0,0.0
U024830,treatment,DE,2026-04-29 19:03:56,0.0,0,0.0,0.0,0.0
U024829,control,DE,2026-04-29 19:10:22,1.0,1,17.99,0.0,0.0
U024831,control,DE,2026-04-29 19:14:45,1.0,1,44.97,0.0,0.0
U022184,treatment,IT,2026-04-29 19:16:31,0.0,0,0.0,0.0,0.0
U024832,control,IT,2026-04-29 19:22:55,2.0,1,71.95,0.0,0.0
U024833,control,DE,2026-04-29 19:32:00,1.0,1,34.18,0.0,0.0
U023181,treatment,DE,2026-04-29 19:32:44,1.0,1,39.99,0.0,0.0
U024834,control,DE,2026-04-29 19:35:40,1.0,1,28.99,0.0,0.0
U024835,control,DE,2026-04-29 19:39:22,1.0,1,26.99,0.0,0.0
U021891,control,DE,2026-04-29 19:53:27,2.0,1,33.98,0.0,0.0
U024836,treatment,IT,2026-04-29 19:59:49,1.0,1,17.99,0.0,0.0
U024838,treatment,IT,2026-04-29 20:05:39,1.0,1,19.79,0.0,0.0
U024839,treatment,IT,2026-04-29 20:06:09,1.0,1,31.98,0.0,0.0
U024837,treatment,IT,2026-04-29 20:10:20,1.0,1,16.99,0.0,0.0
U023804,treatment,IT,2026-04-29 20:35:55,0.0,0,0.0,0.0,0.0
U024842,control,IT,2026-04-29 20:53:23,1.0,1,27.98,0.0,0.0
U024840,control,DE,2026-04-29 20:57:11,1.0,1,52.17,0.0,0.0
U007195,treatment,IT,2026-04-29 20:57:42,1.0,1,94.97,0.0,0.0
U024841,control,IT,2026-04-29 21:07:55,1.0,1,23.99,0.0,1.0
U024843,control,DE,2026-04-29 21:26:00,1.0,1,71.97,0.0,0.0
U024844,control,DE,2026-04-29 21:55:40,1.0,1,16.99,0.0,0.0
U013823,control,IT,2026-04-29 22:06:23,0.0,0,0.0,0.0,0.0
U008053,control,DE,2026-04-29 22:12:39,0.0,0,0.0,0.0,0.0
U024845,treatment,DE,2026-04-29 22:18:55,1.0,1,75.97,1.0,0.0
U024847,treatment,DE,2026-04-29 22:23:40,1.0,1,26.99,0.0,0.0
U024846,control,DE,2026-04-29 22:32:45,1.0,1,39.58,0.0,0.0
U008946,control,DE,2026-04-29 22:33:01,0.0,0,0.0,0.0,0.0
U023828,treatment,DE,2026-04-29 22:33:02,1.0,1,74.97,1.0,0.0
U023772,treatment,IT,2026-04-29 22:35:32,0.0,0,0.0,0.0,0.0
U019365,control,DE,2026-04-29 22:48:38,0.0,0,0.0,0.0,0.0
U007159,control,DE,2026-04-29 23:11:58,2.0,1,117.96,0.0,0.0
U013352,treatment,DE,2026-04-29 23:20:07,0.0,0,0.0,0.0,0.0
U020074,treatment,IT,2026-04-29 23:38:13,1.0,1,19.99,0.0,0.0
U024848,control,DE,2026-04-29 23:49:18,1.0,1,47.97,0.0,0.0
U007673,control,DE,2026-04-29 23:49:31,2.0,1,95.97,0.0,0.0
U008568,control,DE,2026-04-29 23:55:05,0.0,0,0.0,0.0,0.0
U011703,control,DE,2026-04-30 00:00:27,1.0,1,82.97,0.0,0.0
U018375,control,IT,2026-04-30 00:04:05,0.0,0,0.0,0.0,0.0
U013414,control,IT,2026-04-30 00:11:43,0.0,0,0.0,0.0,0.0
U012867,control,DE,2026-04-30 00:23:15,0.0,0,0.0,0.0,0.0
U008710,control,IT,2026-04-30 00:24:43,1.0,1,26.99,0.0,0.0
U008693,treatment,DE,2026-04-30 00:37:54,0.0,0,0.0,0.0,0.0
U024139,treatment,IT,2026-04-30 00:45:46,0.0,0,0.0,0.0,0.0
U018191,treatment,IT,2026-04-30 01:35:42,3.0,1,138.92,2.0,0.0
U020514,control,DE,2026-04-30 01:43:25,0.0,0,0.0,0.0,0.0
U019395,control,IT,2026-04-30 01:43:49,1.0,1,79.97,0.0,0.0
U011517,control,IT,2026-04-30 02:10:43,1.0,1,31.98,0.0,0.0
U010127,control,IT,2026-04-30 02:21:01,0.0,0,0.0,0.0,0.0
U007283,control,IT,2026-04-30 02:40:53,0.0,0,0.0,0.0,0.0
U022902,control,DE,2026-04-30 02:55:35,0.0,0,0.0,0.0,0.0
U018195,control,IT,2026-04-30 03:18:57,0.0,0,0.0,0.0,0.0
U021662,control,DE,2026-04-30 03:44:07,0.0,0,0.0,0.0,0.0
U020808,control,DE,2026-04-30 03:56:52,0.0,0,0.0,0.0,0.0
U019162,treatment,IT,2026-04-30 04:10:03,0.0,0,0.0,0.0,0.0
U007878,treatment,DE,2026-04-30 04:35:02,2.0,1,152.69,1.0,0.0
U022371,treatment,DE,2026-04-30 04:45:33,0.0,0,0.0,0.0,0.0
U020921,treatment,DE,2026-04-30 04:57:40,0.0,0,0.0,0.0,0.0
U019124,control,DE,2026-04-30 05:01:37,2.0,1,84.96,0.0,0.0
U015726,control,IT,2026-04-30 05:06:39,2.0,1,114.97,0.0,0.0
U015118,treatment,DE,2026-04-30 05:09:22,0.0,0,0.0,0.0,0.0
U016703,treatment,DE,2026-04-30 05:34:27,0.0,0,0.0,0.0,0.0
U021417,control,DE,2026-04-30 05:47:19,1.0,1,19.99,0.0,0.0
U010122,control,DE,2026-04-30 05:59:21,0.0,0,0.0,0.0,0.0
U016198,treatment,DE,2026-04-30 06:10:10,0.0,0,0.0,0.0,0.0
U023502,control,IT,2026-04-30 06:13:53,0.0,0,0.0,0.0,0.0
U024849,treatment,DE,2026-04-30 07:08:09,1.0,1,43.98,1.0,0.0
U024850,treatment,DE,2026-04-30 07:28:08,1.0,1,26.09,0.0,0.0
U007163,control,IT,2026-04-30 07:35:12,0.0,0,0.0,0.0,0.0
U022912,control,DE,2026-04-30 07:43:24,0.0,0,0.0,0.0,0.0
U003576,treatment,IT,2026-04-30 08:01:50,0.0,0,0.0,0.0,0.0
U019295,treatment,DE,2026-04-30 08:05:54,0.0,0,0.0,0.0,0.0
U021749,control,IT,2026-04-30 08:10:59,0.0,0,0.0,0.0,0.0
U017421,treatment,DE,2026-04-30 08:34:30,0.0,0,0.0,0.0,0.0
U024851,treatment,DE,2026-04-30 09:09:35,1.0,1,52.97,0.0,0.0
U017851,treatment,IT,2026-04-30 09:29:40,0.0,0,0.0,0.0,0.0
U024220,treatment,DE,2026-04-30 09:34:48,0.0,0,0.0,0.0,0.0
U019457,control,IT,2026-04-30 09:52:24,1.0,1,19.99,0.0,0.0
U024852,treatment,DE,2026-04-30 10:06:46,1.0,1,45.12,1.0,0.0
U018285,treatment,IT,2026-04-30 10:09:53,1.0,1,12.99,0.0,0.0
U001337,treatment,DE,2026-04-30 10:14:01,0.0,0,0.0,0.0,0.0
U024853,treatment,DE,2026-04-30 10:27:16,1.0,1,19.79,0.0,0.0
U003464,control,IT,2026-04-30 10:29:29,0.0,0,0.0,0.0,0.0
U024854,control,IT,2026-04-30 10:41:08,1.0,1,40.48,0.0,0.0
U023796,control,DE,2026-04-30 11:10:22,0.0,0,0.0,0.0,0.0
U008024,treatment,IT,2026-04-30 11:15:04,0.0,0,0.0,0.0,0.0
U024855,treatment,DE,2026-04-30 11:22:00,2.0,1,67.71,1.0,0.0
U021214,treatment,IT,2026-04-30 11:37:13,1.0,1,56.98,1.0,0.0
U019765,control,IT,2026-04-30 11:37:36,0.0,0,0.0,0.0,0.0
U024856,treatment,DE,2026-04-30 11:37:40,1.0,1,24.99,0.0,0.0
U023322,control,DE,2026-04-30 11:40:36,1.0,1,16.99,0.0,0.0
U014968,control,DE,2026-04-30 11:44:23,1.0,1,24.99,0.0,0.0
U003863,control,IT,2026-04-30 11:45:31,0.0,0,0.0,0.0,0.0
U016877,treatment,IT,2026-04-30 11:52:17,1.0,1,24.99,0.0,0.0
U024857,control,DE,2026-04-30 11:53:00,1.0,1,19.99,0.0,0.0
U017731,control,IT,2026-04-30 12:07:44,0.0,0,0.0,0.0,0.0
U024858,control,IT,2026-04-30 12:09:42,1.0,1,28.99,0.0,0.0
U024859,treatment,DE,2026-04-30 12:09:45,1.0,1,69.72,1.0,0.0
U024860,treatment,DE,2026-04-30 12:26:31,1.0,1,34.98,0.0,0.0
U024107,treatment,IT,2026-04-30 12:26:56,0.0,0,0.0,0.0,0.0
U018963,control,IT,2026-04-30 12:49:04,1.0,1,41.98,0.0,0.0
U019669,control,DE,2026-04-30 13:32:26,0.0,0,0.0,0.0,0.0
U022719,control,DE,2026-04-30 13:32:43,1.0,1,21.99,0.0,0.0
U019646,treatment,IT,2026-04-30 13:52:31,1.0,1,47.97,0.0,0.0
U021790,control,DE,2026-04-30 13:56:00,0.0,0,0.0,0.0,0.0
U024862,control,DE,2026-04-30 13:59:14,1.0,1,44.98,0.0,0.0
U020693,treatment,DE,2026-04-30 13:59:24,0.0,0,0.0,0.0,0.0
U002182,control,DE,2026-04-30 14:12:56,2.0,1,99.96,0.0,0.0
U024861,treatment,DE,2026-04-30 14:18:56,1.0,1,94.95,0.0,0.0
U018295,treatment,IT,2026-04-30 14:32:22,1.0,1,59.97,0.0,0.0
U023125,treatment,DE,2026-04-30 14:56:23,2.0,1,72.96,0.0,0.0
U014862,treatment,IT,2026-04-30 14:59:47,1.0,1,13.49,0.0,0.0
U024864,control,DE,2026-04-30 15:01:23,1.0,1,24.29,0.0,0.0
U024863,treatment,IT,2026-04-30 15:08:17,1.0,1,25.19,0.0,0.0
U013291,control,DE,2026-04-30 15:12:00,0.0,0,0.0,0.0,0.0
U006677,treatment,DE,2026-04-30 15:14:03,3.0,1,122.7,1.0,0.0
U023615,treatment,DE,2026-04-30 15:44:29,1.0,1,41.73,1.0,0.0
U019495,treatment,IT,2026-04-30 15:44:42,0.0,0,0.0,0.0,0.0
U020066,treatment,IT,2026-04-30 15:54:17,1.0,1,25.98,0.0,0.0
U021990,control,IT,2026-04-30 15:54:44,1.0,1,39.98,0.0,0.0
U024865,control,DE,2026-04-30 15:59:00,1.0,1,15.99,0.0,1.0
U020361,control,IT,2026-04-30 16:00:00,0.0,0,0.0,0.0,0.0
U016202,control,IT,2026-04-30 16:06:24,0.0,0,0.0,0.0,0.0
U019527,control,DE,2026-04-30 16:07:21,1.0,1,81.98,0.0,0.0
U024866,control,DE,2026-04-30 16:15:38,1.0,1,17.99,0.0,0.0
U024867,control,DE,2026-04-30 16:17:38,3.0,1,203.91,0.0,0.0
U024868,treatment,DE,2026-04-30 16:57:58,1.0,1,39.58,0.0,0.0
U018244,treatment,IT,2026-04-30 17:05:55,0.0,0,0.0,0.0,0.0
U024869,treatment,DE,2026-04-30 17:13:33,1.0,1,15.29,0.0,0.0
U018481,control,DE,2026-04-30 17:37:37,1.0,1,73.97,0.0,0.0
U002873,treatment,IT,2026-04-30 17:38:17,0.0,0,0.0,0.0,0.0
